x0	x1	y0	y1
-1.167969	-1.166016	-1.761719	-1.759766
-1.169922	-1.167969	-1.761719	-1.759766
-1.171875	-1.169922	-1.761719	-1.759766
-1.169922	-1.167969	-1.759766	-1.757812
-1.158203	-1.156250	-1.757812	-1.755859
-1.160156	-1.158203	-1.757812	-1.755859
-1.162109	-1.160156	-1.757812	-1.755859
-1.185547	-1.183594	-1.767578	-1.765625
-1.187500	-1.185547	-1.767578	-1.765625
-1.148438	-1.146484	-1.755859	-1.753906
-1.146484	-1.144531	-1.755859	-1.753906
-1.146484	-1.144531	-1.753906	-1.751953
-1.148438	-1.146484	-1.753906	-1.751953
-1.144531	-1.142578	-1.753906	-1.751953
-1.142578	-1.140625	-1.751953	-1.750000
-1.142578	-1.140625	-1.753906	-1.751953
-1.144531	-1.142578	-1.755859	-1.753906
-1.154297	-1.152344	-1.755859	-1.753906
-1.154297	-1.152344	-1.757812	-1.755859
-1.156250	-1.154297	-1.757812	-1.755859
-1.156250	-1.154297	-1.755859	-1.753906
-1.150391	-1.148438	-1.755859	-1.753906
-1.152344	-1.150391	-1.755859	-1.753906
-1.152344	-1.150391	-1.757812	-1.755859
-1.150391	-1.148438	-1.757812	-1.755859
-1.150391	-1.148438	-1.753906	-1.751953
-1.138672	-1.136719	-1.753906	-1.751953
-1.140625	-1.138672	-1.753906	-1.751953
-1.140625	-1.138672	-1.751953	-1.750000
-1.138672	-1.136719	-1.751953	-1.750000
-1.136719	-1.134766	-1.751953	-1.750000
-1.134766	-1.132812	-1.751953	-1.750000
-1.136719	-1.134766	-1.753906	-1.751953
-1.132812	-1.130859	-1.751953	-1.750000
-1.130859	-1.128906	-1.751953	-1.750000
-0.109375	-0.107422	-0.998047	-0.996094
-0.107422	-0.105469	-0.998047	-0.996094
-0.109375	-0.107422	-1.000000	-0.998047
-0.105469	-0.103516	-0.998047	-0.996094
-0.103516	-0.101562	-0.996094	-0.994141
-0.105469	-0.103516	-0.996094	-0.994141
-0.099609	-0.097656	-0.994141	-0.992188
-0.101562	-0.099609	-0.996094	-0.994141
-0.101562	-0.099609	-0.994141	-0.992188
-0.097656	-0.095703	-0.994141	-0.992188
-0.097656	-0.095703	-0.992188	-0.990234
-0.095703	-0.093750	-0.992188	-0.990234
-0.111328	-0.109375	-1.000000	-0.998047
-0.113281	-0.111328	-1.000000	-0.998047
-0.111328	-0.109375	-0.998047	-0.996094
-0.115234	-0.113281	-1.000000	-0.998047
-0.070312	-0.068359	-0.980469	-0.978516
-0.068359	-0.066406	-0.978516	-0.976562
-0.066406	-0.064453	-0.978516	-0.976562
-0.066406	-0.064453	-0.976562	-0.974609
-0.064453	-0.062500	-0.976562	-0.974609
-0.078125	-0.076172	-0.984375	-0.982422
-0.078125	-0.076172	-0.982422	-0.980469
-0.076172	-0.074219	-0.982422	-0.980469
-0.074219	-0.072266	-0.982422	-0.980469
-0.074219	-0.072266	-0.980469	-0.978516
-0.072266	-0.070312	-0.980469	-0.978516
-0.085938	-0.083984	-0.988281	-0.986328
-0.083984	-0.082031	-0.986328	-0.984375
-0.085938	-0.083984	-0.986328	-0.984375
-0.082031	-0.080078	-0.986328	-0.984375
-0.091797	-0.089844	-0.990234	-0.988281
-0.093750	-0.091797	-0.990234	-0.988281
-0.093750	-0.091797	-0.992188	-0.990234
-0.089844	-0.087891	-0.988281	-0.986328
-0.087891	-0.085938	-0.988281	-0.986328
-0.089844	-0.087891	-0.990234	-0.988281
-0.080078	-0.078125	-0.984375	-0.982422
-0.082031	-0.080078	-0.984375	-0.982422
-0.041016	-0.039062	-0.966797	-0.964844
-0.042969	-0.041016	-0.966797	-0.964844
-0.041016	-0.039062	-0.964844	-0.962891
-0.042969	-0.041016	-0.964844	-0.962891
-0.044922	-0.042969	-0.968750	-0.966797
-0.046875	-0.044922	-0.968750	-0.966797
-0.044922	-0.042969	-0.966797	-0.964844
-0.046875	-0.044922	-0.966797	-0.964844
-0.035156	-0.033203	-0.960938	-0.958984
-0.033203	-0.031250	-0.960938	-0.958984
-0.037109	-0.035156	-0.962891	-0.960938
-0.039062	-0.037109	-0.964844	-0.962891
-0.039062	-0.037109	-0.962891	-0.960938
-0.037109	-0.035156	-0.964844	-0.962891
-0.035156	-0.033203	-0.962891	-0.960938
-0.033203	-0.031250	-0.962891	-0.960938
-0.048828	-0.046875	-0.968750	-0.966797
-0.050781	-0.048828	-0.968750	-0.966797
-0.025391	-0.023438	-0.957031	-0.955078
-0.027344	-0.025391	-0.957031	-0.955078
-0.029297	-0.027344	-0.958984	-0.957031
-0.031250	-0.029297	-0.960938	-0.958984
-0.029297	-0.027344	-0.960938	-0.958984
-0.031250	-0.029297	-0.958984	-0.957031
-0.027344	-0.025391	-0.958984	-0.957031
-0.025391	-0.023438	-0.958984	-0.957031
-0.021484	-0.019531	-0.955078	-0.953125
-0.023438	-0.021484	-0.957031	-0.955078
-0.021484	-0.019531	-0.957031	-0.955078
-0.023438	-0.021484	-0.955078	-0.953125
-0.019531	-0.017578	-0.955078	-0.953125
-0.017578	-0.015625	-0.955078	-0.953125
-0.009766	-0.007812	-0.949219	-0.947266
-0.011719	-0.009766	-0.949219	-0.947266
-0.009766	-0.007812	-0.951172	-0.949219
-0.011719	-0.009766	-0.951172	-0.949219
-0.013672	-0.011719	-0.951172	-0.949219
-0.015625	-0.013672	-0.953125	-0.951172
-0.013672	-0.011719	-0.953125	-0.951172
-0.015625	-0.013672	-0.951172	-0.949219
-0.007812	-0.005859	-0.949219	-0.947266
-0.005859	-0.003906	-0.949219	-0.947266
-0.005859	-0.003906	-0.947266	-0.945312
-0.007812	-0.005859	-0.947266	-0.945312
-0.001953	0.000000	-0.947266	-0.945312
-0.003906	-0.001953	-0.947266	-0.945312
-0.001953	0.000000	-0.945312	-0.943359
-0.003906	-0.001953	-0.945312	-0.943359
-0.017578	-0.015625	-0.953125	-0.951172
-0.019531	-0.017578	-0.953125	-0.951172
-0.056641	-0.054688	-0.972656	-0.970703
-0.058594	-0.056641	-0.972656	-0.970703
-0.060547	-0.058594	-0.974609	-0.972656
-0.062500	-0.060547	-0.976562	-0.974609
-0.062500	-0.060547	-0.974609	-0.972656
-0.060547	-0.058594	-0.976562	-0.974609
-0.058594	-0.056641	-0.974609	-0.972656
-0.056641	-0.054688	-0.974609	-0.972656
-0.050781	-0.048828	-0.970703	-0.968750
-0.048828	-0.046875	-0.970703	-0.968750
-0.052734	-0.050781	-0.970703	-0.968750
-0.054688	-0.052734	-0.972656	-0.970703
-0.054688	-0.052734	-0.970703	-0.968750
-0.052734	-0.050781	-0.972656	-0.970703
1.664062	1.666016	-0.392578	-0.390625
1.664062	1.666016	-0.394531	-0.392578
1.666016	1.667969	-0.392578	-0.390625
1.664062	1.666016	-0.396484	-0.394531
1.662109	1.664062	-0.398438	-0.396484
1.662109	1.664062	-0.396484	-0.394531
1.660156	1.662109	-0.398438	-0.396484
1.660156	1.662109	-0.396484	-0.394531
1.662109	1.664062	-0.394531	-0.392578
1.662109	1.664062	-0.392578	-0.390625
1.658203	1.660156	-0.398438	-0.396484
1.656250	1.658203	-0.406250	-0.404297
1.656250	1.658203	-0.404297	-0.402344
1.658203	1.660156	-0.404297	-0.402344
1.658203	1.660156	-0.400391	-0.398438
