x0	x1	y0	y1
1.582031	1.585938	-0.496094	-0.492188
1.578125	1.582031	-0.496094	-0.492188
1.585938	1.589844	-0.496094	-0.492188
1.582031	1.585938	-0.492188	-0.488281
1.562500	1.566406	-0.472656	-0.468750
1.589844	1.593750	-0.484375	-0.480469
1.574219	1.578125	-0.460938	-0.457031
1.570312	1.574219	-0.460938	-0.457031
1.574219	1.578125	-0.457031	-0.453125
1.570312	1.574219	-0.457031	-0.453125
1.566406	1.570312	-0.464844	-0.460938
1.566406	1.570312	-0.468750	-0.464844
1.562500	1.566406	-0.468750	-0.464844
1.570312	1.574219	-0.464844	-0.460938
1.585938	1.589844	-0.441406	-0.437500
1.585938	1.589844	-0.445312	-0.441406
1.582031	1.585938	-0.449219	-0.445312
1.578125	1.582031	-0.453125	-0.449219
1.578125	1.582031	-0.449219	-0.445312
1.582031	1.585938	-0.445312	-0.441406
1.574219	1.578125	-0.453125	-0.449219
1.613281	1.617188	-0.460938	-0.457031
1.613281	1.617188	-0.457031	-0.453125
1.609375	1.613281	-0.460938	-0.457031
1.609375	1.613281	-0.464844	-0.460938
1.609375	1.613281	-0.468750	-0.464844
1.613281	1.617188	-0.464844	-0.460938
1.617188	1.621094	-0.457031	-0.453125
1.617188	1.621094	-0.460938	-0.457031
1.605469	1.609375	-0.468750	-0.464844
1.605469	1.609375	-0.464844	-0.460938
1.621094	1.625000	-0.449219	-0.445312
1.621094	1.625000	-0.453125	-0.449219
1.617188	1.621094	-0.453125	-0.449219
1.621094	1.625000	-0.445312	-0.441406
1.593750	1.597656	-0.484375	-0.480469
1.597656	1.601562	-0.480469	-0.476562
1.593750	1.597656	-0.480469	-0.476562
1.601562	1.605469	-0.472656	-0.468750
1.601562	1.605469	-0.476562	-0.472656
1.605469	1.609375	-0.472656	-0.468750
1.597656	1.601562	-0.476562	-0.472656
1.593750	1.597656	-0.488281	-0.484375
1.617188	1.621094	-0.398438	-0.394531
1.621094	1.625000	-0.394531	-0.390625
1.617188	1.621094	-0.394531	-0.390625
1.609375	1.613281	-0.406250	-0.402344
1.613281	1.617188	-0.402344	-0.398438
1.613281	1.617188	-0.406250	-0.402344
1.613281	1.617188	-0.398438	-0.394531
1.621094	1.625000	-0.390625	-0.386719
1.621094	1.625000	-0.386719	-0.382812
1.605469	1.609375	-0.414062	-0.410156
1.605469	1.609375	-0.410156	-0.406250
1.605469	1.609375	-0.417969	-0.414062
1.601562	1.605469	-0.421875	-0.417969
1.601562	1.605469	-0.417969	-0.414062
1.597656	1.601562	-0.421875	-0.417969
1.593750	1.597656	-0.429688	-0.425781
1.597656	1.601562	-0.425781	-0.421875
1.597656	1.601562	-0.429688	-0.425781
1.593750	1.597656	-0.425781	-0.421875
1.593750	1.597656	-0.433594	-0.429688
1.609375	1.613281	-0.410156	-0.406250
1.609375	1.613281	-0.414062	-0.410156
1.589844	1.593750	-0.433594	-0.429688
1.589844	1.593750	-0.437500	-0.433594
1.585938	1.589844	-0.437500	-0.433594
1.703125	1.707031	-0.328125	-0.324219
1.707031	1.710938	-0.328125	-0.324219
1.707031	1.710938	-0.324219	-0.320312
1.703125	1.707031	-0.324219	-0.320312
1.710938	1.714844	-0.316406	-0.312500
1.710938	1.714844	-0.320312	-0.316406
1.707031	1.710938	-0.320312	-0.316406
1.707031	1.710938	-0.316406	-0.312500
1.695312	1.699219	-0.343750	-0.339844
1.695312	1.699219	-0.339844	-0.335938
1.699219	1.703125	-0.339844	-0.335938
1.699219	1.703125	-0.343750	-0.339844
1.699219	1.703125	-0.335938	-0.332031
1.699219	1.703125	-0.332031	-0.328125
1.691406	1.695312	-0.343750	-0.339844
1.703125	1.707031	-0.332031	-0.328125
1.703125	1.707031	-0.335938	-0.332031
1.691406	1.695312	-0.347656	-0.343750
1.687500	1.691406	-0.351562	-0.347656
1.691406	1.695312	-0.351562	-0.347656
1.687500	1.691406	-0.359375	-0.355469
1.687500	1.691406	-0.355469	-0.351562
1.691406	1.695312	-0.355469	-0.351562
1.695312	1.699219	-0.347656	-0.343750
1.687500	1.691406	-0.363281	-0.359375
1.710938	1.714844	-0.312500	-0.308594
1.714844	1.718750	-0.308594	-0.304688
1.714844	1.718750	-0.312500	-0.308594
1.710938	1.714844	-0.308594	-0.304688
1.714844	1.718750	-0.304688	-0.300781
1.714844	1.718750	-0.300781	-0.296875
1.718750	1.722656	-0.300781	-0.296875
1.718750	1.722656	-0.304688	-0.300781
1.726562	1.730469	-0.285156	-0.281250
1.726562	1.730469	-0.289062	-0.285156
1.722656	1.726562	-0.289062	-0.285156
1.722656	1.726562	-0.285156	-0.281250
1.722656	1.726562	-0.296875	-0.292969
1.722656	1.726562	-0.292969	-0.289062
1.718750	1.722656	-0.296875	-0.292969
1.718750	1.722656	-0.292969	-0.289062
1.734375	1.738281	-0.265625	-0.261719
1.738281	1.742188	-0.261719	-0.257812
1.734375	1.738281	-0.261719	-0.257812
1.738281	1.742188	-0.265625	-0.261719
1.738281	1.742188	-0.257812	-0.253906
1.738281	1.742188	-0.253906	-0.250000
1.734375	1.738281	-0.257812	-0.253906
1.742188	1.746094	-0.253906	-0.250000
1.734375	1.738281	-0.269531	-0.265625
1.734375	1.738281	-0.273438	-0.269531
1.730469	1.734375	-0.273438	-0.269531
1.730469	1.734375	-0.269531	-0.265625
1.726562	1.730469	-0.277344	-0.273438
1.726562	1.730469	-0.281250	-0.277344
1.730469	1.734375	-0.277344	-0.273438
1.730469	1.734375	-0.281250	-0.277344
1.687500	1.691406	-0.261719	-0.257812
1.687500	1.691406	-0.265625	-0.261719
1.691406	1.695312	-0.257812	-0.253906
1.691406	1.695312	-0.253906	-0.250000
1.687500	1.691406	-0.257812	-0.253906
1.687500	1.691406	-0.269531	-0.265625
1.679688	1.683594	-0.285156	-0.281250
1.679688	1.683594	-0.289062	-0.285156
1.671875	1.675781	-0.296875	-0.292969
1.671875	1.675781	-0.292969	-0.289062
1.675781	1.679688	-0.292969	-0.289062
1.675781	1.679688	-0.296875	-0.292969
1.675781	1.679688	-0.285156	-0.281250
1.675781	1.679688	-0.289062	-0.285156
1.667969	1.671875	-0.304688	-0.300781
1.667969	1.671875	-0.300781	-0.296875
1.664062	1.667969	-0.312500	-0.308594
1.667969	1.671875	-0.308594	-0.304688
1.667969	1.671875	-0.312500	-0.308594
1.671875	1.675781	-0.304688	-0.300781
1.671875	1.675781	-0.300781	-0.296875
1.683594	1.687500	-0.273438	-0.269531
1.683594	1.687500	-0.269531	-0.265625
1.679688	1.683594	-0.281250	-0.277344
1.683594	1.687500	-0.277344	-0.273438
1.679688	1.683594	-0.277344	-0.273438
1.683594	1.687500	-0.265625	-0.261719
1.675781	1.679688	-0.375000	-0.371094
1.675781	1.679688	-0.371094	-0.367188
1.671875	1.675781	-0.375000	-0.371094
1.679688	1.683594	-0.371094	-0.367188
1.679688	1.683594	-0.375000	-0.371094
1.683594	1.687500	-0.363281	-0.359375
1.679688	1.683594	-0.363281	-0.359375
1.679688	1.683594	-0.367188	-0.363281
1.683594	1.687500	-0.367188	-0.363281
1.683594	1.687500	-0.359375	-0.355469
1.664062	1.667969	-0.316406	-0.312500
1.664062	1.667969	-0.320312	-0.316406
1.660156	1.664062	-0.328125	-0.324219
1.660156	1.664062	-0.324219	-0.320312
1.656250	1.660156	-0.328125	-0.324219
1.660156	1.664062	-0.320312	-0.316406
1.656250	1.660156	-0.332031	-0.328125
1.656250	1.660156	-0.335938	-0.332031
1.640625	1.644531	-0.359375	-0.355469
1.644531	1.648438	-0.355469	-0.351562
1.640625	1.644531	-0.355469	-0.351562
1.644531	1.648438	-0.347656	-0.343750
1.644531	1.648438	-0.351562	-0.347656
1.648438	1.652344	-0.347656	-0.343750
1.648438	1.652344	-0.351562	-0.347656
1.632812	1.636719	-0.371094	-0.367188
1.632812	1.636719	-0.375000	-0.371094
1.636719	1.640625	-0.371094	-0.367188
1.628906	1.632812	-0.375000	-0.371094
1.636719	1.640625	-0.367188	-0.363281
1.632812	1.636719	-0.367188	-0.363281
1.636719	1.640625	-0.363281	-0.359375
1.640625	1.644531	-0.363281	-0.359375
1.652344	1.656250	-0.343750	-0.339844
1.652344	1.656250	-0.339844	-0.335938
1.648438	1.652344	-0.343750	-0.339844
1.648438	1.652344	-0.339844	-0.335938
1.652344	1.656250	-0.335938	-0.332031
1.773438	1.777344	-0.136719	-0.132812
1.773438	1.777344	-0.140625	-0.136719
1.773438	1.777344	-0.132812	-0.128906
1.773438	1.777344	-0.128906	-0.125000
1.769531	1.773438	-0.136719	-0.132812
1.769531	1.773438	-0.140625	-0.136719
1.769531	1.773438	-0.148438	-0.144531
1.769531	1.773438	-0.144531	-0.140625
1.769531	1.773438	-0.156250	-0.152344
1.769531	1.773438	-0.152344	-0.148438
1.765625	1.769531	-0.156250	-0.152344
1.773438	1.777344	-0.144531	-0.140625
1.773438	1.777344	-0.148438	-0.144531
1.769531	1.773438	-0.164062	-0.160156
1.769531	1.773438	-0.160156	-0.156250
1.765625	1.769531	-0.164062	-0.160156
1.765625	1.769531	-0.160156	-0.156250
1.765625	1.769531	-0.167969	-0.164062
1.769531	1.773438	-0.167969	-0.164062
1.765625	1.769531	-0.171875	-0.167969
1.761719	1.765625	-0.183594	-0.179688
1.761719	1.765625	-0.187500	-0.183594
1.761719	1.765625	-0.179688	-0.175781
1.761719	1.765625	-0.175781	-0.171875
1.765625	1.769531	-0.175781	-0.171875
1.765625	1.769531	-0.179688	-0.175781
1.765625	1.769531	-0.183594	-0.179688
1.757812	1.761719	-0.203125	-0.199219
1.757812	1.761719	-0.199219	-0.195312
1.761719	1.765625	-0.199219	-0.195312
1.761719	1.765625	-0.195312	-0.191406
1.757812	1.761719	-0.195312	-0.191406
1.761719	1.765625	-0.191406	-0.187500
1.757812	1.761719	-0.191406	-0.187500
1.753906	1.757812	-0.203125	-0.199219
1.753906	1.757812	-0.210938	-0.207031
1.753906	1.757812	-0.207031	-0.203125
1.757812	1.761719	-0.207031	-0.203125
1.757812	1.761719	-0.210938	-0.207031
1.753906	1.757812	-0.214844	-0.210938
1.753906	1.757812	-0.218750	-0.214844
1.750000	1.753906	-0.218750	-0.214844
1.750000	1.753906	-0.214844	-0.210938
1.750000	1.753906	-0.226562	-0.222656
1.750000	1.753906	-0.222656	-0.218750
1.753906	1.757812	-0.222656	-0.218750
1.750000	1.753906	-0.234375	-0.230469
1.750000	1.753906	-0.230469	-0.226562
1.777344	1.781250	-0.031250	-0.027344
1.777344	1.781250	-0.027344	-0.023438
1.777344	1.781250	-0.023438	-0.019531
1.777344	1.781250	-0.019531	-0.015625
1.777344	1.781250	-0.011719	-0.007812
1.777344	1.781250	-0.015625	-0.011719
1.777344	1.781250	-0.007812	-0.003906
1.777344	1.781250	-0.003906	0.000000
1.773438	1.777344	-0.003906	0.000000
1.773438	1.777344	-0.007812	-0.003906
1.777344	1.781250	-0.046875	-0.042969
1.777344	1.781250	-0.042969	-0.039062
1.777344	1.781250	-0.035156	-0.031250
1.777344	1.781250	-0.039062	-0.035156
1.777344	1.781250	-0.058594	-0.054688
1.777344	1.781250	-0.062500	-0.058594
1.777344	1.781250	-0.050781	-0.046875
1.777344	1.781250	-0.054688	-0.050781
1.781250	1.785156	-0.042969	-0.039062
1.781250	1.785156	-0.046875	-0.042969
1.781250	1.785156	-0.039062	-0.035156
1.781250	1.785156	-0.035156	-0.031250
1.781250	1.785156	-0.058594	-0.054688
1.781250	1.785156	-0.062500	-0.058594
1.781250	1.785156	-0.050781	-0.046875
1.781250	1.785156	-0.054688	-0.050781
1.781250	1.785156	-0.031250	-0.027344
1.781250	1.785156	-0.027344	-0.023438
1.777344	1.781250	-0.085938	-0.082031
1.777344	1.781250	-0.082031	-0.078125
1.777344	1.781250	-0.093750	-0.089844
1.777344	1.781250	-0.089844	-0.085938
1.777344	1.781250	-0.078125	-0.074219
1.777344	1.781250	-0.074219	-0.070312
1.777344	1.781250	-0.066406	-0.062500
1.777344	1.781250	-0.070312	-0.066406
1.777344	1.781250	-0.097656	-0.093750
1.777344	1.781250	-0.101562	-0.097656
1.777344	1.781250	-0.105469	-0.101562
1.777344	1.781250	-0.109375	-0.105469
1.773438	1.777344	-0.109375	-0.105469
1.773438	1.777344	-0.105469	-0.101562
1.773438	1.777344	-0.117188	-0.113281
1.777344	1.781250	-0.113281	-0.109375
1.777344	1.781250	-0.117188	-0.113281
1.773438	1.777344	-0.113281	-0.109375
1.773438	1.777344	-0.125000	-0.121094
1.773438	1.777344	-0.121094	-0.117188
1.777344	1.781250	-0.121094	-0.117188
1.777344	1.781250	-0.125000	-0.121094
1.781250	1.785156	-0.066406	-0.062500
1.781250	1.785156	-0.070312	-0.066406
1.781250	1.785156	-0.074219	-0.070312
1.781250	1.785156	-0.078125	-0.074219
1.781250	1.785156	-0.085938	-0.082031
1.781250	1.785156	-0.082031	-0.078125
1.718750	1.722656	-0.011719	-0.007812
1.718750	1.722656	-0.015625	-0.011719
1.718750	1.722656	-0.007812	-0.003906
1.718750	1.722656	-0.003906	0.000000
1.718750	1.722656	-0.019531	-0.015625
1.718750	1.722656	-0.023438	-0.019531
1.722656	1.726562	-0.023438	-0.019531
1.722656	1.726562	-0.027344	-0.023438
1.722656	1.726562	-0.031250	-0.027344
1.718750	1.722656	-0.031250	-0.027344
1.718750	1.722656	-0.027344	-0.023438
1.722656	1.726562	-0.058594	-0.054688
1.722656	1.726562	-0.062500	-0.058594
1.722656	1.726562	-0.050781	-0.046875
1.722656	1.726562	-0.054688	-0.050781
1.722656	1.726562	-0.046875	-0.042969
1.722656	1.726562	-0.042969	-0.039062
1.722656	1.726562	-0.035156	-0.031250
1.722656	1.726562	-0.039062	-0.035156
1.718750	1.722656	-0.125000	-0.121094
1.722656	1.726562	-0.121094	-0.117188
1.722656	1.726562	-0.125000	-0.121094
1.718750	1.722656	-0.121094	-0.117188
1.722656	1.726562	-0.117188	-0.113281
1.722656	1.726562	-0.113281	-0.109375
1.722656	1.726562	-0.097656	-0.093750
1.722656	1.726562	-0.101562	-0.097656
1.722656	1.726562	-0.109375	-0.105469
1.722656	1.726562	-0.105469	-0.101562
1.722656	1.726562	-0.078125	-0.074219
1.722656	1.726562	-0.074219	-0.070312
1.722656	1.726562	-0.066406	-0.062500
1.722656	1.726562	-0.070312	-0.066406
1.722656	1.726562	-0.089844	-0.085938
1.722656	1.726562	-0.093750	-0.089844
1.722656	1.726562	-0.085938	-0.082031
1.722656	1.726562	-0.082031	-0.078125
1.742188	1.746094	-0.250000	-0.246094
1.742188	1.746094	-0.246094	-0.242188
1.746094	1.750000	-0.246094	-0.242188
1.742188	1.746094	-0.242188	-0.238281
1.746094	1.750000	-0.242188	-0.238281
1.746094	1.750000	-0.238281	-0.234375
1.742188	1.746094	-0.238281	-0.234375
1.738281	1.742188	-0.250000	-0.246094
1.746094	1.750000	-0.234375	-0.230469
1.746094	1.750000	-0.230469	-0.226562
1.746094	1.750000	-0.226562	-0.222656
1.695312	1.699219	-0.242188	-0.238281
1.695312	1.699219	-0.238281	-0.234375
1.691406	1.695312	-0.250000	-0.246094
1.691406	1.695312	-0.246094	-0.242188
1.695312	1.699219	-0.246094	-0.242188
1.699219	1.703125	-0.222656	-0.218750
1.699219	1.703125	-0.226562	-0.222656
1.699219	1.703125	-0.230469	-0.226562
1.695312	1.699219	-0.234375	-0.230469
1.699219	1.703125	-0.234375	-0.230469
1.703125	1.707031	-0.222656	-0.218750
1.707031	1.710938	-0.207031	-0.203125
1.703125	1.707031	-0.210938	-0.207031
1.703125	1.707031	-0.207031	-0.203125
1.707031	1.710938	-0.210938	-0.207031
1.703125	1.707031	-0.218750	-0.214844
1.703125	1.707031	-0.214844	-0.210938
1.710938	1.714844	-0.191406	-0.187500
1.710938	1.714844	-0.195312	-0.191406
1.707031	1.710938	-0.199219	-0.195312
1.707031	1.710938	-0.203125	-0.199219
1.707031	1.710938	-0.195312	-0.191406
1.707031	1.710938	-0.191406	-0.187500
1.718750	1.722656	-0.152344	-0.148438
1.718750	1.722656	-0.156250	-0.152344
1.718750	1.722656	-0.148438	-0.144531
1.718750	1.722656	-0.144531	-0.140625
1.718750	1.722656	-0.128906	-0.125000
1.718750	1.722656	-0.132812	-0.128906
1.722656	1.726562	-0.128906	-0.125000
1.718750	1.722656	-0.136719	-0.132812
1.718750	1.722656	-0.140625	-0.136719
1.714844	1.718750	-0.164062	-0.160156
1.714844	1.718750	-0.160156	-0.156250
1.714844	1.718750	-0.171875	-0.167969
1.714844	1.718750	-0.167969	-0.164062
1.714844	1.718750	-0.175781	-0.171875
1.710938	1.714844	-0.179688	-0.175781
1.710938	1.714844	-0.175781	-0.171875
1.714844	1.718750	-0.179688	-0.175781
1.710938	1.714844	-0.187500	-0.183594
1.710938	1.714844	-0.183594	-0.179688
1.714844	1.718750	-0.156250	-0.152344
1.714844	1.718750	-0.152344	-0.148438
1.285156	1.289062	-0.753906	-0.750000
1.281250	1.285156	-0.753906	-0.750000
1.281250	1.285156	-0.757812	-0.753906
1.285156	1.289062	-0.757812	-0.753906
1.289062	1.292969	-0.753906	-0.750000
1.269531	1.273438	-0.765625	-0.761719
1.265625	1.269531	-0.765625	-0.761719
1.269531	1.273438	-0.761719	-0.757812
